dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_gate_d,n_test_e,ttt_loss,ttt_steps,ttt_lr,ttt_update_ran,ttt_gate_passed,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,gate_baseline_accuracy,gate_adapted_accuracy,gate_accuracy_delta,gate_baseline_loss,gate_adapted_loss,gate_loss_delta,ttt_gate_threshold,ttt_gate_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.4401544401544401,4.8752830028533936,2.0425288677215576,ok,,1035,663,244,128,259,,0,5.9243033176607005e-05,False,False,False,0.5431747436523438,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.4296875,,,1.661933680217289,,,0.0,TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,49.5103714466095,18.995659828186035,ok,,31492,20160,7437,3895,7874,0.0321567095816135,5,5.9243033176607005e-05,True,False,False,31.12679362297058,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9869062901155328,0.986392811296534,-0.0005134788189987,0.0435489459297136,0.0450142653165958,0.0014653193868822,0.0,Gate rejected: gate_accuracy_delta=-0.000513 <= threshold=0.000000
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8745,6.166995763778687,2.402914762496948,ok,,8000,5121,1889,990,2000,0.3797470331192016,5,5.9243033176607005e-05,True,True,True,2.9302499294281006,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8717171717171717,0.8737373737373737,0.002020202020202,0.3196108794462902,0.3212118372954564,0.0016009578491661,0.0,Gate passed: gate_accuracy_delta=0.002020 > threshold=0.000000
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7341428571428571,141.87447428703308,53.50442409515381,ok,,56000,35849,13225,6926,14000,0.8147372007369995,5,5.9243033176607005e-05,True,False,False,94.13149285316469,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7376552122437193,0.7151313889691019,-0.0225238232746174,0.5387037207478634,0.5677099635832202,0.0290062428353568,0.0,Gate rejected: gate_accuracy_delta=-0.022524 <= threshold=0.000000
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,2.473313570022583,0.6347668170928955,ok,,1792,1147,423,222,448,0.1447331607341766,5,5.9243033176607005e-05,True,False,False,0.7118949890136719,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.918918918918919,0.8963963963963963,-0.0225225225225226,0.2828802792815625,0.302585082127367,0.0197048028458045,0.0,Gate rejected: gate_accuracy_delta=-0.022523 <= threshold=0.000000
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.8528464017185822,3.0348894596099854,0.9586820602416992,ok,,3722,2383,879,460,931,0.5278229117393494,5,5.9243033176607005e-05,True,False,False,1.1123192310333252,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8369565217391305,0.8326086956521739,-0.0043478260869566,0.3891446835969488,0.3947206701009033,0.0055759865039545,0.0,Gate rejected: gate_accuracy_delta=-0.004348 <= threshold=0.000000
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7120365088419852,60.708061933517456,23.16112184524536,ok,,35060,22444,8280,4336,8765,1.0655183792114258,5,5.9243033176607005e-05,True,False,False,38.64182996749878,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7306273062730627,0.6969557195571956,-0.0336715867158671,0.5467768340944943,0.5823025557482646,0.0355257216537703,0.0,Gate rejected: gate_accuracy_delta=-0.033672 <= threshold=0.000000
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7086138049058757,60.61691498756409,23.170659065246586,ok,,35060,22444,8280,4336,8765,0.8266026973724365,5,5.9243033176607005e-05,True,False,False,38.49522757530213,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7075645756457565,0.6879612546125461,-0.0196033210332103,0.5681929606986131,0.6255988125773403,0.0574058518787271,0.0,Gate rejected: gate_accuracy_delta=-0.019603 <= threshold=0.000000
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7166212534059946,2.2920949459075928,0.3871521949768066,ok,,1467,939,347,181,367,0.9902164936065674,5,5.9243033176607005e-05,True,False,False,0.5941810607910156,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7016574585635359,0.6795580110497238,-0.022099447513812,0.5839626781123238,0.5858678988920281,0.0019052207797042,0.0,Gate rejected: gate_accuracy_delta=-0.022099 <= threshold=0.000000
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.7866666666666666,1.781935453414917,0.2561783790588379,ok,,1200,768,283,149,300,0.478939414024353,5,5.9243033176607005e-05,True,False,False,0.544546365737915,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7315436241610739,0.7248322147651006,-0.0067114093959732,0.5435311511682069,0.521919866866902,-0.0216112843013049,0.0,Gate rejected: gate_accuracy_delta=-0.006711 <= threshold=0.000000
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data178/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6052631578947368,3.1129841804504395,1.091973066329956,ok,,3796,2430,896,470,950,0.8137595057487488,5,5.9243033176607005e-05,True,False,False,1.1542956829071045,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6191489361702127,0.6148936170212767,-0.004255319148936,0.8087453511732818,0.8095328762349282,0.0007875250616463,0.0,Gate rejected: gate_accuracy_delta=-0.004255 <= threshold=0.000000
IBM_HR_Analytics_Employee_Attrition_and_Performance,/home/crc00006699/zh/tabiclv2/data178/IBM_HR_Analytics_Employee_Attrition_and_Performance,binclass,1176,236,294,31,2,0.8673469387755102,2.215909957885742,0.4293811321258545,ok,,1176,753,278,145,294,0.2400347143411636,5,5.9243033176607005e-05,True,True,True,0.7303438186645508,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8758620689655172,0.8896551724137931,0.0137931034482758,0.306323565077009,0.3083763867133111,0.0020528216363021,0.0,Gate passed: gate_accuracy_delta=0.013793 > threshold=0.000000
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data178/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9984947315604616,6.398391962051392,2.5948610305786133,ok,,7968,5101,1882,985,1993,0.0001325235207332,5,5.9243033176607005e-05,True,True,True,2.992452621459961,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9928934010152284,0.9939086294416244,0.001015228426396,0.0320051496775671,0.040219900414159,0.0082147507365918,0.0,Gate passed: gate_accuracy_delta=0.001015 > threshold=0.000000
MagicTelescope,/home/crc00006699/zh/tabiclv2/data178/MagicTelescope,binclass,15216,3044,3804,9,2,0.8848580441640379,15.428698062896729,6.018109321594238,ok,,15216,9741,3593,1882,3804,0.328783631324768,5,5.9243033176607005e-05,True,False,False,8.521718263626099,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.869287991498406,0.8660998937300743,-0.0031880977683316,0.3147515136519747,0.3219788937778534,0.0072273801258786,0.0,Gate rejected: gate_accuracy_delta=-0.003188 <= threshold=0.000000
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data178/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.8399122807017544,1.9106416702270508,0.4304485321044922,ok,,1822,1167,430,225,456,0.4504142105579376,5,5.9243033176607005e-05,True,False,False,0.6299393177032471,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8533333333333334,0.8488888888888889,-0.0044444444444444,0.3816455043547654,0.3989894134486224,0.0173439090938569,0.0,Gate rejected: gate_accuracy_delta=-0.004444 <= threshold=0.000000
