dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_gate_d,n_test_e,ttt_loss,ttt_steps,ttt_lr,ttt_update_ran,ttt_gate_passed,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,gate_baseline_accuracy,gate_adapted_accuracy,gate_accuracy_delta,gate_baseline_loss,gate_adapted_loss,gate_loss_delta,ttt_gate_threshold,ttt_gate_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.4401544401544401,4.95236086845398,2.0464797019958496,ok,,1035,699,235,101,259,,0,4.803770923254465e-06,False,False,False,0.5600244998931885,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.4554455445544554,,,1.6467966782547794,,,0.0,TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,221.3351244926453,19.273293495178223,ok,,31492,21256,7154,3082,7874,0.0077795544639229,30,4.803770923254465e-06,True,False,False,201.9311797618866,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9857235561323816,0.9857235561323816,0.0,0.0407068593468768,0.0455574360691687,0.0048505767222919,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.877,21.235515594482425,2.4818952083587646,ok,,8000,5400,1817,783,2000,0.273914635181427,30,4.803770923254465e-06,True,True,True,17.864450931549072,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8582375478927203,0.859514687100894,0.0012771392081736,0.3526789628826687,0.3550071057815344,0.0023281428988656,0.0,Gate passed: gate_accuracy_delta=0.001277 > threshold=0.000000
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7346428571428572,657.3188376426697,53.56166696548462,ok,,56000,37799,12721,5480,14000,0.5507634878158569,30,4.803770923254465e-06,True,True,True,606.8869798183441,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7333941605839416,0.7341240875912409,0.0007299270072993,0.5562941178276791,0.5569226875960782,0.000628569768399,0.0,Gate passed: gate_accuracy_delta=0.000730 > threshold=0.000000
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,3.870484352111816,0.5507407188415527,ok,,1792,1210,407,175,448,0.0010063817026093,30,4.803770923254465e-06,True,True,True,2.498079299926758,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8857142857142857,0.8971428571428571,0.0114285714285714,0.2730625188863412,0.2776918376626837,0.0046293187763424,0.0,Gate passed: gate_accuracy_delta=0.011429 > threshold=0.000000
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.8528464017185822,6.958387136459351,0.9651553630828856,ok,,3722,2512,846,364,931,0.3911628127098083,30,4.803770923254465e-06,True,False,False,5.1082763671875,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8269230769230769,0.8241758241758241,-0.0027472527472527,0.415956533715079,0.4181904929170411,0.0022339592019621,0.0,Gate rejected: gate_accuracy_delta=-0.002747 <= threshold=0.000000
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7150028522532801,272.2848243713379,23.067028760910038,ok,,35060,23665,7964,3431,8765,0.5448459982872009,30,4.803770923254465e-06,True,True,True,249.3246111869812,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.711454386476246,0.7158262897114543,0.0043719032352083,0.5604348636235982,0.5570302284203259,-0.0034046352032722,0.0,Gate passed: gate_accuracy_delta=0.004372 > threshold=0.000000
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7086138049058757,271.984028339386,23.223817348480225,ok,,35060,23665,7964,3431,8765,0.6903141140937805,30,4.803770923254465e-06,True,False,False,248.76804065704343,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7070824832410376,0.7053337219469542,-0.0017487612940834,0.5760021395367236,0.5784492188444937,0.0024470793077701,0.0,Gate rejected: gate_accuracy_delta=-0.001749 <= threshold=0.000000
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7166212534059946,3.5854265689849854,0.3975529670715332,ok,,1467,990,333,144,367,0.6878388524055481,30,4.803770923254465e-06,True,False,False,1.8719418048858645,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8263888888888888,0.8194444444444444,-0.0069444444444444,0.4371768007216517,0.4335389119966819,-0.0036378887249698,0.0,Gate rejected: gate_accuracy_delta=-0.006944 <= threshold=0.000000
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.7866666666666666,2.8031911849975586,0.2523326873779297,ok,,1200,810,273,117,300,0.2096723765134811,30,4.803770923254465e-06,True,False,False,1.5374131202697754,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7606837606837606,0.7606837606837606,0.0,0.5289854094862065,0.526324409974122,-0.0026609995120845,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data178/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6094736842105263,7.089254856109619,1.006314039230347,ok,,3796,2562,862,372,950,0.5069848895072937,30,4.803770923254465e-06,True,True,True,5.418725252151489,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6290322580645161,0.6370967741935484,0.0080645161290322,0.7949088951072911,0.7956243669246276,0.0007154718173364,0.0,Gate passed: gate_accuracy_delta=0.008065 > threshold=0.000000
IBM_HR_Analytics_Employee_Attrition_and_Performance,/home/crc00006699/zh/tabiclv2/data178/IBM_HR_Analytics_Employee_Attrition_and_Performance,binclass,1176,236,294,31,2,0.8639455782312925,3.722781658172608,0.4980225563049316,ok,,1176,794,267,115,294,0.0066101183183491,30,4.803770923254465e-06,True,False,False,1.889390230178833,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8956521739130435,0.8956521739130435,0.0,0.2644427358182118,0.273194586562639,0.0087518507444271,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data178/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9989964877069744,22.00365161895752,2.677797555923462,ok,,7968,5378,1810,780,1993,2.6189993150183e-05,30,4.803770923254465e-06,True,False,False,18.18854832649231,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9961538461538462,0.9961538461538462,0.0,0.0086451245380383,0.004534436762007,-0.0041106877760313,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
MagicTelescope,/home/crc00006699/zh/tabiclv2/data178/MagicTelescope,binclass,15216,3044,3804,9,2,0.8848580441640379,58.823840379714966,6.056865692138672,ok,,15216,10270,3457,1489,3804,0.1989946663379669,30,4.803770923254465e-06,True,False,False,51.73094582557678,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8670248488918737,0.8656816655473473,-0.0013431833445264,0.3084223162013765,0.3112988015728529,0.0028764853714764,0.0,Gate rejected: gate_accuracy_delta=-0.001343 <= threshold=0.000000
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data178/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.8399122807017544,3.3665781021118164,0.4409129619598388,ok,,1822,1230,414,178,456,0.2594376802444458,30,4.803770923254465e-06,True,False,False,2.122593402862549,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8539325842696629,0.8539325842696629,0.0,0.387077770765457,0.3865898841665642,-0.0004878865988928,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data178/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7467532467532467,2.1316237449646,0.2840783596038818,ok,,614,414,140,60,154,0.0089411959052085,30,4.803770923254465e-06,True,True,True,1.358903169631958,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7833333333333333,0.8,0.0166666666666667,0.4779369672631353,0.4774473601274243,-0.000489607135711,0.0,Gate passed: gate_accuracy_delta=0.016667 > threshold=0.000000
QSAR_biodegradation,/home/crc00006699/zh/tabiclv2/data178/QSAR_biodegradation,binclass,843,169,211,41,2,0.8862559241706162,3.3894176483154297,0.7492258548736572,ok,,843,569,191,83,211,0.0001064594835042,30,4.803770923254465e-06,True,False,False,1.6888515949249268,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8433734939759037,0.8433734939759037,0.0,0.3145673248085524,0.3491937514232144,0.0346264266146619,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Satellite,/home/crc00006699/zh/tabiclv2/data178/Satellite,binclass,4080,816,1020,36,2,0.9931372549019608,10.712301969528198,1.8638174533843996,ok,,4080,2754,927,399,1020,0.0167319569736719,30,4.803770923254465e-06,True,False,False,7.761712789535522,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9924812030075189,0.9924812030075189,0.0,0.0164204953467452,0.0165016446940838,8.114934733859797e-05,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Water_Quality_and_Potability,/home/crc00006699/zh/tabiclv2/data178/Water_Quality_and_Potability,binclass,2620,524,656,8,2,0.6417682926829268,4.949516296386719,0.6667845249176025,ok,,2620,1769,595,256,656,0.5747964978218079,30,4.803770923254465e-06,True,False,False,3.425896167755127,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.62109375,0.6171875,-0.00390625,0.6466689599214202,0.6466605775472494,-8.382374170778917e-06,0.0,Gate rejected: gate_accuracy_delta=-0.003906 <= threshold=0.000000
accelerometer,/home/crc00006699/zh/tabiclv2/data178/accelerometer,multiclass,0,0,0,0,0,,0.0,0.0,fail,"RuntimeError: CUDA error: invalid configuration argument
CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.
",0,0,0,0,0,,0,,False,False,False,0.0,,,,,,,,,,
ada_prior,/home/crc00006699/zh/tabiclv2/data178/ada_prior,binclass,3649,730,913,14,2,0.8411829134720701,7.521328926086426,1.0790023803710938,ok,,3649,2463,829,357,913,0.1500622332096099,30,4.803770923254465e-06,True,False,False,5.371676445007324,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8627450980392157,0.8627450980392157,0.0,0.3293960294299128,0.3259550582894335,-0.0034409711404793,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
allrep,/home/crc00006699/zh/tabiclv2/data178/allrep,multiclass,3017,604,755,29,4,0.9854304635761588,7.117014646530151,1.1107170581817627,ok,,3017,2037,685,295,755,0.002201483817771,30,4.803770923254465e-06,True,False,False,4.982927083969116,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9796610169491524,0.9796610169491524,0.0,0.0395096883262727,0.0387145305878025,-0.0007951577384702,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
