dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_gate_d,n_test_e,ttt_loss,ttt_steps,ttt_lr,ttt_update_ran,ttt_gate_passed,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,gate_baseline_accuracy,gate_adapted_accuracy,gate_accuracy_delta,gate_baseline_loss,gate_adapted_loss,gate_loss_delta,ttt_gate_threshold,ttt_gate_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.4401544401544401,4.78890323638916,2.024698257446289,ok,,1035,661,306,68,259,,0,1.4951985999913012e-05,False,False,False,0.5438823699951172,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.4852941176470588,,,1.6372936994935652,,,0.0,TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9884429768859536,279.62167716026306,19.031700611114506,ok,,31492,20119,9318,2055,7874,0.0005739775951951,40,1.4951985999913012e-05,True,True,True,262.7769093513489,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9878345498783456,0.9883211678832116,0.0004866180048661,0.0313315679361258,0.0435976632437593,0.0122660953076334,0.0,Gate passed: gate_accuracy_delta=0.000487 > threshold=0.000000
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.877,25.293498039245605,2.488403797149658,ok,,8000,5111,2367,522,2000,0.243217721581459,40,1.4951985999913012e-05,True,False,False,21.865846633911133,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8754789272030651,0.8735632183908046,-0.0019157088122604,0.3079583982009053,0.3087466065215267,0.0007882083206213,0.0,Gate rejected: gate_accuracy_delta=-0.001916 <= threshold=0.000000
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7341428571428571,842.0312802791595,53.44605445861816,ok,,56000,35776,16569,3655,14000,0.5520128011703491,40,1.4951985999913012e-05,True,False,False,797.6958696842194,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7310533515731874,0.7305061559507524,-0.0005471956224349,0.5510849136960627,0.5514383929935716,0.0003534792975088,0.0,Gate rejected: gate_accuracy_delta=-0.000547 <= threshold=0.000000
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,4.873325347900391,0.6320438385009766,ok,,1792,1145,530,117,448,0.0028274622745811,40,1.4951985999913012e-05,True,False,False,3.249091625213623,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8803418803418803,0.8632478632478633,-0.017094017094017,0.3070378395707397,0.3595043004459837,0.0524664608752439,0.0,Gate rejected: gate_accuracy_delta=-0.017094 <= threshold=0.000000
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.8528464017185822,8.623795986175537,0.9583861827850342,ok,,3722,2378,1101,243,931,0.3777779638767242,40,1.4951985999913012e-05,True,False,False,6.857625722885132,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8436213991769548,0.8395061728395061,-0.0041152263374486,0.3947949092877516,0.4171849176837697,0.022390008396018,0.0,Gate rejected: gate_accuracy_delta=-0.004115 <= threshold=0.000000
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7148887621220764,345.9793076515198,23.017632961273197,ok,,35060,22399,10373,2288,8765,0.5420578122138977,40,1.4951985999913012e-05,True,True,True,325.70421862602234,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.701048951048951,0.7071678321678322,0.0061188811188811,0.5638207527818899,0.559600128506483,-0.0042206242754069,0.0,Gate passed: gate_accuracy_delta=0.006119 > threshold=0.000000
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.713063320022818,345.48994493484497,23.05253028869629,ok,,35060,22399,10373,2288,8765,0.6898717284202576,40,1.4951985999913012e-05,True,True,True,325.08982396125793,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6971153846153846,0.7001748251748252,0.0030594405594406,0.5687855342422662,0.5636562716879503,-0.0051292625543158,0.0,Gate passed: gate_accuracy_delta=0.003059 > threshold=0.000000
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7166212534059946,4.113352537155151,0.3989408016204834,ok,,1467,937,434,96,367,0.6844345331192017,40,1.4951985999913012e-05,True,False,False,2.42151951789856,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6979166666666666,0.6875,-0.0104166666666666,0.6186090932103491,0.6502811975436312,0.0316721043332821,0.0,Gate rejected: gate_accuracy_delta=-0.010417 <= threshold=0.000000
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.7866666666666666,3.1715028285980225,0.2622373104095459,ok,,1200,767,355,78,300,0.129871129989624,40,1.4951985999913012e-05,True,False,False,1.9729232788085935,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6794871794871795,0.6794871794871795,0.0,0.5801412391655583,0.5769646804238985,-0.0031765587416597,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data178/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6052631578947368,9.0771222114563,1.0926918983459473,ok,,3796,2425,1123,248,950,0.0704888254404068,40,1.4951985999913012e-05,True,False,False,7.145385980606079,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6088709677419355,0.592741935483871,-0.0161290322580645,0.8282429770280395,0.8692113194814999,0.0409683424534603,0.0,Gate rejected: gate_accuracy_delta=-0.016129 <= threshold=0.000000
IBM_HR_Analytics_Employee_Attrition_and_Performance,/home/crc00006699/zh/tabiclv2/data178/IBM_HR_Analytics_Employee_Attrition_and_Performance,binclass,1176,236,294,31,2,0.8639455782312925,4.189577579498291,0.5046408176422119,ok,,1176,751,348,77,294,1.0360380656493362e-05,40,1.4951985999913012e-05,True,False,False,2.431522846221924,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8571428571428571,0.8441558441558441,-0.0129870129870129,0.3183697609927131,0.3424361204018408,0.0240663594091277,0.0,Gate rejected: gate_accuracy_delta=-0.012987 <= threshold=0.000000
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data178/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9989964877069744,25.85502052307129,2.682328462600708,ok,,7968,5090,2358,520,1993,4.3564705265453085e-06,40,1.4951985999913012e-05,True,False,False,22.24061632156372,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9961538461538462,0.9961538461538462,0.0,0.0081747080228881,0.0137755591995603,0.0056008511766722,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
MagicTelescope,/home/crc00006699/zh/tabiclv2/data178/MagicTelescope,binclass,15216,3044,3804,9,2,0.8848580441640379,75.25598478317261,6.04508900642395,ok,,15216,9721,4502,993,3804,0.0542074553668499,40,1.4951985999913012e-05,True,False,False,68.72487783432007,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.878147029204431,0.877139979859013,-0.0010070493454179,0.2979524116559585,0.333763356743958,0.0358109450879995,0.0,Gate rejected: gate_accuracy_delta=-0.001007 <= threshold=0.000000
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data178/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.8399122807017544,4.002441167831421,0.438122034072876,ok,,1822,1164,539,119,456,0.2388359457254409,40,1.4951985999913012e-05,True,False,False,2.762160301208496,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8403361344537815,0.8403361344537815,0.0,0.3591655539435038,0.3604184812176734,0.0012529272741696,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data178/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7467532467532467,2.731868267059326,0.3319330215454101,ok,,614,392,182,40,154,0.0300740022212266,40,1.4951985999913012e-05,True,False,False,1.6758787631988523,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.725,0.725,0.0,0.589488986368281,0.5937451214273209,0.0042561350590399,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
QSAR_biodegradation,/home/crc00006699/zh/tabiclv2/data178/QSAR_biodegradation,binclass,843,169,211,41,2,0.8625592417061612,3.487586498260498,0.6692414283752441,ok,,843,539,249,55,211,3.9021474549372215e-06,40,1.4951985999913012e-05,True,True,True,2.167557954788208,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8727272727272727,0.8909090909090909,0.0181818181818181,0.3324178044807687,0.3977555781278436,0.0653377736470748,0.0,Gate passed: gate_accuracy_delta=0.018182 > threshold=0.000000
Satellite,/home/crc00006699/zh/tabiclv2/data178/Satellite,binclass,4080,816,1020,36,2,0.9931372549019608,12.009429693222046,1.7748684883117676,ok,,4080,2607,1207,266,1020,0.013261123560369,40,1.4951985999913012e-05,True,False,False,9.2317054271698,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9887218045112782,0.9887218045112782,0.0,0.0254464670296452,0.0260761209186121,0.0006296538889668,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Water_Quality_and_Potability,/home/crc00006699/zh/tabiclv2/data178/Water_Quality_and_Potability,binclass,2620,524,656,8,2,0.6417682926829268,5.997639656066895,0.6702942848205566,ok,,2620,1674,775,171,656,0.5143128633499146,40,1.4951985999913012e-05,True,False,False,4.532538652420044,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.5730994152046783,0.5672514619883041,-0.0058479532163742,0.6670225155602614,0.6697081254025823,0.0026856098423209,0.0,Gate rejected: gate_accuracy_delta=-0.005848 <= threshold=0.000000
accelerometer,/home/crc00006699/zh/tabiclv2/data178/accelerometer,multiclass,0,0,0,0,0,,0.0,0.0,fail,"RuntimeError: CUDA error: invalid configuration argument
CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.
",0,0,0,0,0,,0,,False,False,False,0.0,,,,,,,,,,
ada_prior,/home/crc00006699/zh/tabiclv2/data178/ada_prior,binclass,3649,730,913,14,2,0.8411829134720701,9.16141653060913,1.1899263858795166,ok,,3649,2331,1080,238,913,0.0834600776433944,40,1.4951985999913012e-05,True,False,False,7.108348846435547,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8403361344537815,0.8403361344537815,0.0,0.3539648423219639,0.3583305884323994,0.0043657461104354,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
