dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_gate_d,n_test_e,ttt_loss,ttt_steps,ttt_lr,ttt_update_ran,ttt_gate_passed,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,gate_baseline_accuracy,gate_adapted_accuracy,gate_accuracy_delta,gate_baseline_loss,gate_adapted_loss,gate_loss_delta,ttt_gate_threshold,ttt_gate_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.4401544401544401,4.869905233383179,2.0495448112487797,ok,,1035,625,304,106,259,,0,2.6719580656891115e-06,False,False,False,0.5549712181091309,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.4716981132075472,,,1.6567026751583047,,,0.0,TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9880619761239524,135.28668212890625,18.95017004013061,ok,,31492,19014,9251,3227,7874,0.0301907528191804,20,2.6719580656891115e-06,True,True,True,118.99289846420288,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9900836690424544,0.9910133250697242,0.0009296560272699,0.0257901540798462,0.0254399245426014,-0.0003502295372448,0.0,Gate passed: gate_accuracy_delta=0.000930 > threshold=0.000000
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.877,13.859683513641356,2.435515880584717,ok,,8000,4830,2350,820,2000,0.3422236442565918,20,2.6719580656891115e-06,True,False,False,10.55615210533142,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8865853658536585,0.8829268292682927,-0.0036585365853658,0.30596534385604,0.3063478903949161,0.000382546538876,0.0,Gate rejected: gate_accuracy_delta=-0.003659 <= threshold=0.000000
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7341428571428571,403.6084887981415,53.33982515335083,ok,,56000,33811,16451,5738,14000,0.5605112910270691,20,2.6719580656891115e-06,True,False,False,361.0208668708801,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7382363192750088,0.7380620425235274,-0.0001742767514814,0.5367222358785887,0.5370633926723043,0.0003411567937156,0.0,Gate rejected: gate_accuracy_delta=-0.000174 <= threshold=0.000000
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,3.285789966583252,0.5918090343475342,ok,,1792,1082,526,184,448,0.1991379708051681,20,2.6719580656891115e-06,True,False,False,1.7572708129882812,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.907608695652174,0.9021739130434784,-0.0054347826086956,0.2729974629990511,0.2728000727965955,-0.0001973902024556,0.0,Gate rejected: gate_accuracy_delta=-0.005435 <= threshold=0.000000
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.8528464017185822,5.21047306060791,0.893181324005127,ok,,3722,2247,1094,381,931,0.4687776863574981,20,2.6719580656891115e-06,True,False,False,3.512998342514038,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.863517060367454,0.8608923884514436,-0.0026246719160104,0.3571348263313775,0.3568046903829655,-0.0003301359484119,0.0,Gate rejected: gate_accuracy_delta=-0.002625 <= threshold=0.000000
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7120365088419852,168.38328552246094,23.122722387313843,ok,,35060,21168,10300,3592,8765,0.549000084400177,20,2.6719580656891115e-06,True,False,False,148.51833724975586,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7319042316258352,0.7310690423162584,-0.0008351893095768,0.5485041268797605,0.5438460990015545,-0.004658027878206,0.0,Gate rejected: gate_accuracy_delta=-0.000835 <= threshold=0.000000
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7086138049058757,168.15554571151733,23.120934009552,ok,,35060,21168,10300,3592,8765,0.6894908547401428,20,2.6719580656891115e-06,True,False,False,148.2822186946869,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6932071269487751,0.6929287305122495,-0.0002783964365256,0.5746883831829965,0.5748902856228666,0.00020190243987,0.0,Gate rejected: gate_accuracy_delta=-0.000278 <= threshold=0.000000
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7166212534059946,2.9072422981262207,0.3507161140441894,ok,,1467,886,431,150,367,0.6910085082054138,20,2.6719580656891115e-06,True,False,False,1.3436157703399658,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6866666666666666,0.6866666666666666,0.0,0.5875216354199716,0.585747940265318,-0.0017736951546536,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.7866666666666666,2.2776567935943604,0.2198455333709716,ok,,1200,725,352,123,300,0.4430586099624634,20,2.6719580656891115e-06,True,False,False,1.1386945247650146,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7073170731707317,0.6910569105691057,-0.0162601626016259,0.5594567584048793,0.5615546042234173,0.002097845818538,0.0,Gate rejected: gate_accuracy_delta=-0.016260 <= threshold=0.000000
